Address,RSSI,CoordX,CoordY
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-66,9,6
3C:A3:08:96:68:60,-66,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-67,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-62,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-63,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-63,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-66,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-61,9,6
3C:A3:08:96:68:60,-70,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-57,9,6
4C:24:98:5D:05:A3,-61,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-75,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-58,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-54,9,6
3C:A3:08:96:68:60,-66,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-65,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-65,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-60,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-74,9,6
90:E2:02:91:62:09,-61,9,6
3C:A3:08:96:68:60,-70,9,6
3C:A3:08:96:68:60,-78,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-76,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-66,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-66,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-45,9,6
3C:A3:08:96:68:60,-76,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-64,9,6
4C:24:98:5D:05:A3,-61,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-64,9,6
4C:24:98:5D:05:A3,-60,9,6
3C:A3:08:96:68:60,-79,9,6
4C:24:98:5D:05:A3,-63,9,6
4C:24:98:5D:05:A3,-75,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-81,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-57,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-64,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-77,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-57,9,6
3C:A3:08:96:68:60,-78,9,6
4C:24:98:5D:05:A3,-78,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-65,9,6
4C:24:98:5D:05:A3,-60,9,6
3C:A3:08:96:68:60,-64,9,6
90:E2:02:91:62:09,-55,9,6
3C:A3:08:96:68:60,-79,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-67,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-70,9,6
90:E2:02:91:62:09,-63,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-57,9,6
3C:A3:08:96:68:60,-71,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-62,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-55,9,6
4C:24:98:5D:05:A3,-65,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-64,9,6
3C:A3:08:96:68:60,-76,9,6
90:E2:02:91:62:09,-63,9,6
4C:24:98:5D:05:A3,-65,9,6
4C:24:98:5D:05:A3,-52,9,6
3C:A3:08:96:68:60,-73,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-64,9,6
4C:24:98:5D:05:A3,-54,9,6
3C:A3:08:96:68:60,-74,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-53,9,6
3C:A3:08:96:68:60,-73,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-61,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-61,9,6
90:E2:02:91:62:09,-57,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-68,9,6
3C:A3:08:96:68:60,-63,9,6
90:E2:02:91:62:09,-68,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-70,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-71,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-67,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-61,9,6
90:E2:02:91:62:09,-57,9,6
3C:A3:08:96:68:60,-64,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-80,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-82,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-43,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-73,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-77,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-61,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-63,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-63,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-86,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-64,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-78,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-62,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-61,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-57,9,6
3C:A3:08:96:68:60,-78,9,6
3C:A3:08:96:68:60,-80,9,6
4C:24:98:5D:05:A3,-69,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-68,9,6
3C:A3:08:96:68:60,-65,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-61,9,6
90:E2:02:91:62:09,-55,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-67,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-68,9,6
90:E2:02:91:62:09,-55,9,6
3C:A3:08:96:68:60,-75,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-73,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-76,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-67,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-67,9,6
4C:24:98:5D:05:A3,-65,9,6
3C:A3:08:96:68:60,-76,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-70,9,6
3C:A3:08:96:68:60,-83,9,6
4C:24:98:5D:05:A3,-66,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-74,9,6
90:E2:02:91:62:09,-55,9,6
3C:A3:08:96:68:60,-76,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-67,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-68,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-79,9,6
90:E2:02:91:62:09,-55,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-67,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-61,9,6
4C:24:98:5D:05:A3,-66,9,6
3C:A3:08:96:68:60,-80,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-64,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-63,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-69,9,6
90:E2:02:91:62:09,-70,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-57,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-62,9,6
4C:24:98:5D:05:A3,-59,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-62,9,6
4C:24:98:5D:05:A3,-60,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-63,9,6
4C:24:98:5D:05:A3,-55,9,6
3C:A3:08:96:68:60,-77,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-61,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-61,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-54,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-68,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-56,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-55,9,6
3C:A3:08:96:68:60,-72,9,6
3C:A3:08:96:68:60,-77,9,6
4C:24:98:5D:05:A3,-53,9,6
3C:A3:08:96:68:60,-78,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-53,9,6
3C:A3:08:96:68:60,-67,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-64,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-65,9,6
3C:A3:08:96:68:60,-72,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-63,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-65,9,6
90:E2:02:91:62:09,-64,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-68,9,6
4C:24:98:5D:05:A3,-66,9,6
3C:A3:08:96:68:60,-67,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-64,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-65,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-57,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-71,9,6
90:E2:02:91:62:09,-68,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-60,9,6
3C:A3:08:96:68:60,-72,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-68,9,6
4C:24:98:5D:05:A3,-67,9,6
90:E2:02:91:62:09,-64,9,6
3C:A3:08:96:68:60,-78,9,6
4C:24:98:5D:05:A3,-67,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-75,9,6
4C:24:98:5D:05:A3,-69,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-68,9,6
4C:24:98:5D:05:A3,-70,9,6
4C:24:98:5D:05:A3,-60,9,6
3C:A3:08:96:68:60,-76,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-75,9,6
4C:24:98:5D:05:A3,-60,9,6
3C:A3:08:96:68:60,-68,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-60,9,6
4C:24:98:5D:05:A3,-64,9,6
3C:A3:08:96:68:60,-77,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-78,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-64,9,6
3C:A3:08:96:68:60,-75,9,6
3C:A3:08:96:68:60,-73,9,6
90:E2:02:91:62:09,-64,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-63,9,6
90:E2:02:91:62:09,-64,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-65,9,6
3C:A3:08:96:68:60,-75,9,6
4C:24:98:5D:05:A3,-64,9,6
90:E2:02:91:62:09,-64,9,6
4C:24:98:5D:05:A3,-54,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-68,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-64,9,6
4C:24:98:5D:05:A3,-64,9,6
3C:A3:08:96:68:60,-75,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-52,9,6
3C:A3:08:96:68:60,-67,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-74,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-67,9,6
3C:A3:08:96:68:60,-68,9,6
4C:24:98:5D:05:A3,-67,9,6
90:E2:02:91:62:09,-60,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-68,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-68,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-66,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-68,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-73,9,6
90:E2:02:91:62:09,-75,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-65,9,6
90:E2:02:91:62:09,-68,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-71,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-61,9,6
90:E2:02:91:62:09,-60,9,6
90:E2:02:91:62:09,-66,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-64,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-72,9,6
3C:A3:08:96:68:60,-76,9,6
90:E2:02:91:62:09,-57,9,6
90:E2:02:91:62:09,-59,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-70,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-58,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-66,9,6
90:E2:02:91:62:09,-56,9,6
4C:24:98:5D:05:A3,-58,9,6
4C:24:98:5D:05:A3,-68,9,6
3C:A3:08:96:68:60,-74,9,6
90:E2:02:91:62:09,-62,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-74,9,6
3C:A3:08:96:68:60,-80,9,6
90:E2:02:91:62:09,-55,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-60,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-58,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-65,9,6
90:E2:02:91:62:09,-62,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-56,9,6
90:E2:02:91:62:09,-55,9,6
3C:A3:08:96:68:60,-74,9,6
4C:24:98:5D:05:A3,-57,9,6
3C:A3:08:96:68:60,-74,9,6
90:E2:02:91:62:09,-58,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-63,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-61,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-57,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-70,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-57,9,6
3C:A3:08:96:68:60,-75,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-57,9,6
4C:24:98:5D:05:A3,-63,9,6
3C:A3:08:96:68:60,-68,9,6
4C:24:98:5D:05:A3,-63,9,6
3C:A3:08:96:68:60,-68,9,6
4C:24:98:5D:05:A3,-63,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-63,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-62,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-58,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-65,9,6
3C:A3:08:96:68:60,-68,9,6
3C:A3:08:96:68:60,-68,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-77,9,6
3C:A3:08:96:68:60,-68,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-67,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-77,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-76,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-61,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-56,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-59,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-61,9,6
90:E2:02:91:62:09,-55,9,6
4C:24:98:5D:05:A3,-59,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-60,9,6
3C:A3:08:96:68:60,-75,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-77,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-77,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-63,9,6
90:E2:02:91:62:09,-66,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-66,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-68,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-73,9,6
4C:24:98:5D:05:A3,-60,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-63,9,6
4C:24:98:5D:05:A3,-54,9,6
3C:A3:08:96:68:60,-66,9,6
90:E2:02:91:62:09,-60,9,6
3C:A3:08:96:68:60,-83,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-67,9,6
3C:A3:08:96:68:60,-67,9,6
90:E2:02:91:62:09,-59,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-77,9,6
90:E2:02:91:62:09,-75,9,6
3C:A3:08:96:68:60,-75,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-70,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-66,9,6
3C:A3:08:96:68:60,-73,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-57,9,6
3C:A3:08:96:68:60,-75,9,6
3C:A3:08:96:68:60,-75,9,6
90:E2:02:91:62:09,-57,9,6
4C:24:98:5D:05:A3,-54,9,6
3C:A3:08:96:68:60,-72,9,6
90:E2:02:91:62:09,-66,9,6
4C:24:98:5D:05:A3,-66,9,6
90:E2:02:91:62:09,-65,9,6
3C:A3:08:96:68:60,-66,9,6
4C:24:98:5D:05:A3,-77,9,6
3C:A3:08:96:68:60,-66,9,6
4C:24:98:5D:05:A3,-56,9,6
3C:A3:08:96:68:60,-76,9,6
90:E2:02:91:62:09,-67,9,6
90:E2:02:91:62:09,-67,9,6
3C:A3:08:96:68:60,-75,9,6
4C:24:98:5D:05:A3,-55,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-62,9,6
3C:A3:08:96:68:60,-70,9,6
3C:A3:08:96:68:60,-69,9,6
90:E2:02:91:62:09,-60,9,6
4C:24:98:5D:05:A3,-53,9,6
90:E2:02:91:62:09,-64,9,6
3C:A3:08:96:68:60,-72,9,6
3C:A3:08:96:68:60,-70,9,6
4C:24:98:5D:05:A3,-59,9,6
3C:A3:08:96:68:60,-75,9,6
90:E2:02:91:62:09,-66,9,6
90:E2:02:91:62:09,-58,9,6
4C:24:98:5D:05:A3,-62,9,6
3C:A3:08:96:68:60,-68,9,6
4C:24:98:5D:05:A3,-57,9,6
90:E2:02:91:62:09,-58,9,6
3C:A3:08:96:68:60,-78,9,6
3C:A3:08:96:68:60,-72,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-68,9,6
3C:A3:08:96:68:60,-73,9,6
90:E2:02:91:62:09,-66,9,6
3C:A3:08:96:68:60,-69,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-68,9,6
3C:A3:08:96:68:60,-89,9,6
4C:24:98:5D:05:A3,-58,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-56,9,6
90:E2:02:91:62:09,-70,9,6
3C:A3:08:96:68:60,-71,9,6
90:E2:02:91:62:09,-65,9,6
4C:24:98:5D:05:A3,-57,9,6
3C:A3:08:96:68:60,-75,9,6
90:E2:02:91:62:09,-67,9,6
4C:24:98:5D:05:A3,-62,9,6
4C:24:98:5D:05:A3,-68,9,6
3C:A3:08:96:68:60,-78,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-76,9,6
90:E2:02:91:62:09,-66,9,6
3C:A3:08:96:68:60,-83,9,6
4C:24:98:5D:05:A3,-58,9,6
3C:A3:08:96:68:60,-92,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-68,9,6
4C:24:98:5D:05:A3,-62,9,6
90:E2:02:91:62:09,-65,9,6
90:E2:02:91:62:09,-66,9,6
4C:24:98:5D:05:A3,-62,9,6
4C:24:98:5D:05:A3,-61,9,6
3C:A3:08:96:68:60,-74,9,6
90:E2:02:91:62:09,-66,9,6
